Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
6/15/2021 10:51,12809,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,556829,1,76.5,76.5
6/15/2021 10:51,12809,UltraSound Dog Barking Deterrent,22720,556829,1,29.7,29.7
6/15/2021 11:29,13631,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,556842,2,48,24
6/15/2021 11:30,17511,Dog and Puppy Pads,85123A,556845,11,168.3,15.3
6/15/2021 11:30,17511,Earth Rated Dog Poop Bags,85099B,556845,17,182.58,10.74
6/15/2021 11:30,17511,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556845,9,224.1,24.9
6/15/2021 11:30,17511,Pet Hair Remover,23203,556845,17,182.58,10.74
6/15/2021 11:30,17511,Sheba Perfect Portions Pat Wet Cat Food,22197,556845,17,73.44,4.32
6/15/2021 11:56,16241,Dog and Puppy Pads,85123A,556876,1,17.7,17.7
6/15/2021 11:56,16241,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556876,1,29.7,29.7
6/15/2021 11:56,16241,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,556876,1,12.48,12.48
6/15/2021 11:56,16241,Pet Grooming Brush,20725,556876,1,9.9,9.9
6/15/2021 11:56,16241,Pet Hair Remover,23203,556876,1,12.48,12.48
6/15/2021 11:56,16241,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,556876,1,29.7,29.7
6/15/2021 11:56,16241,Purina Pro Plan Adult Sensitive Skin,23284,556876,1,47.7,47.7
6/15/2021 12:01,15574,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556878,1,29.7,29.7
6/15/2021 12:01,15574,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,556878,1,76.5,76.5
6/15/2021 12:21,14395,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556882,2,59.4,29.7
6/15/2021 12:21,14395,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,556882,1,29.7,29.7
6/15/2021 12:24,13343,Rechargeable Pet Nail Grinder,22960,556883,1,25.5,25.5
6/15/2021 12:36,14606,Earth Rated Dog Poop Bags,85099B,556887,1,12.48,12.48
6/15/2021 12:36,14606,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,556887,1,12.48,12.48
6/15/2021 12:37,15005,Dog and Puppy Pads,85123A,,0,0,17.7
6/15/2021 12:48,17581,Earth Rated Dog Poop Bags,85099B,556890,5,62.4,12.48
6/15/2021 12:48,17581,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,556890,4,49.92,12.48
6/15/2021 12:48,17581,Pet Grooming Brush,20725,556890,2,19.8,9.9
6/15/2021 12:48,17581,Pet Hair Remover,23203,556890,7,87.36,12.48
6/15/2021 12:48,17581,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,556890,3,89.1,29.7
6/15/2021 12:48,17581,Sheba Perfect Portions Pat Wet Cat Food,22197,556890,4,20.4,5.1
6/15/2021 12:50,17581,Templation Soft Cat Treats,23084,556892,1,12.48,12.48
6/15/2021 13:05,16904,Earth Rated Dog Poop Bags,85099B,556905,1,12.48,12.48
6/15/2021 13:05,16904,Pet Grooming Brush,20725,556905,1,9.9,9.9
6/15/2021 13:05,16904,Pet Hair Remover,23203,556905,1,12.48,12.48
6/15/2021 13:07,12843,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556906,2,59.4,29.7
6/15/2021 13:07,12843,Pet Grooming Brush,20725,556906,2,19.8,9.9
6/15/2021 13:21,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556907,1,29.7,29.7
6/15/2021 13:23,18165,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556908,4,118.8,29.7
6/15/2021 13:25,12748,Dog and Puppy Pads,85123A,556910,1,17.7,17.7
6/15/2021 13:25,12748,Earth Rated Dog Poop Bags,85099B,556910,1,12.48,12.48
6/15/2021 13:25,12748,Pet Grooming Brush,20725,556910,1,9.9,9.9
6/15/2021 13:25,12748,Pet Hair Remover,23203,556910,1,12.48,12.48
6/15/2021 13:25,12748,UltraSound Dog Barking Deterrent,22720,556910,1,29.7,29.7
6/15/2021 13:25,17511,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,65.7
6/15/2021 13:26,15005,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,556912,1,12.48,12.48
6/15/2021 13:26,15005,Pet Grooming Brush,20725,556912,1,9.9,9.9
6/15/2021 13:26,15005,Pet Hair Remover,23203,556912,1,12.48,12.48
6/15/2021 13:26,15005,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,556912,1,29.7,29.7
6/15/2021 13:26,15005,UltraSound Dog Barking Deterrent,22720,556912,1,29.7,29.7
6/15/2021 13:26,16523,Earth Rated Dog Poop Bags,85099B,556913,5,62.4,12.48
6/15/2021 13:26,16523,Pet Grooming Brush,20725,556913,4,39.6,9.9
6/15/2021 13:26,16523,Pet Hair Remover,23203,556913,5,62.4,12.48
6/15/2021 13:34,12877,ProBiotic Supplements for Dogs,79321,556914,1,34.5,34.5
6/15/2021 13:35,16898,Canned Cat Food,21137,556916,1,22.5,22.5
6/15/2021 13:35,16898,Dog and Puppy Pads,85123A,556916,1,17.7,17.7
6/15/2021 13:35,16898,Pet Grooming Brush,20725,556916,1,9.9,9.9
6/15/2021 13:35,16898,ProBiotic Supplements for Dogs,79321,556916,1,34.5,34.5
6/15/2021 13:35,16898,Purina Pro Plan Adult Sensitive Skin,23284,556916,1,47.7,47.7
6/15/2021 13:35,16898,Sheba Perfect Portions Pat Wet Cat Food,22197,556916,1,5.1,5.1
6/15/2021 13:37,12415,Canned Cat Food,21137,556918,32,650.88,20.34
6/15/2021 13:37,12415,Earth Rated Dog Poop Bags,85099B,556917,17,182.58,10.74
6/15/2021 13:37,12415,Pet Grooming Brush,20725,556917,17,147.9,8.7
6/15/2021 13:37,12415,Pet Hair Remover,23203,556917,17,182.58,10.74
6/15/2021 13:37,12415,Rechargeable Pet Nail Grinder,22960,556917,6,135,22.5
6/15/2021 13:37,12415,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,556917,6,394.2,65.7
6/15/2021 13:37,12415,Templation Soft Cat Treats,23084,556917,40,429.6,10.74
6/15/2021 13:37,12415,UltraSound Dog Barking Deterrent,22720,556917,16,408,25.5
6/15/2021 14:14,,Templation Soft Cat Treats,23084,556924,4,42.96,10.74
6/15/2021 14:26,16324,Dog and Puppy Pads,85123A,556926,1,17.7,17.7
6/15/2021 15:12,15611,Templation Soft Cat Treats,23084,556929,4,42.96,10.74
6/15/2021 15:41,,Dog and Puppy Pads,85123A,556932,1,34.74,34.74
6/15/2021 15:41,,Earth Rated Dog Poop Bags,85099B,556932,1,24.78,24.78
6/15/2021 15:41,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,556932,1,24.78,24.78
6/15/2021 15:41,,Pet Odor Eliminator,84879,556932,2,37.44,18.72
6/15/2021 15:41,,Rechargeable Pet Nail Grinder,22960,556932,1,49.74,49.74
6/15/2021 15:41,,UltraSound Dog Barking Deterrent,22720,556932,1,64.74,64.74
6/15/2021 15:57,17651,Earth Rated Dog Poop Bags,85099B,556935,2,24.96,12.48
6/15/2021 15:57,17651,Pet Hair Remover,23203,556935,2,24.96,12.48
6/15/2021 16:04,,Earth Rated Dog Poop Bags,85099B,556936,1,12.48,12.48
6/15/2021 16:05,17716,Dog and Puppy Pads,85123A,556937,6,91.8,15.3
6/15/2021 16:42,14222,Earth Rated Dog Poop Bags,85099B,556942,2,24.96,12.48
6/15/2021 16:42,14222,Pet Odor Eliminator,84879,556942,3,30.42,10.14
6/16/2021 8:16,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,556953,1,76.5,76.5
6/16/2021 8:38,15585,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556954,1,29.7,29.7
6/16/2021 8:38,15585,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,556954,1,29.7,29.7
6/16/2021 8:38,15585,UltraSound Dog Barking Deterrent,22720,556954,1,29.7,29.7
6/16/2021 9:04,13694,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,556956,17,178.5,10.5
6/16/2021 9:15,17490,Rechargeable Pet Nail Grinder,22960,556958,2,45,22.5
6/16/2021 9:28,14844,Earth Rated Dog Poop Bags,85099B,556960,17,182.58,10.74
6/16/2021 9:28,14844,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,556960,1,76.5,76.5
6/16/2021 9:46,16145,Dog and Puppy Pads,85123A,556964,1,17.7,17.7
6/16/2021 9:46,16145,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,556964,2,59.4,29.7
6/16/2021 9:46,16145,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,556964,1,29.7,29.7
6/16/2021 9:46,16145,UltraSound Dog Barking Deterrent,22720,556964,1,29.7,29.7
6/16/2021 10:09,12980,Canned Cat Food,21137,556968,24,488.16,20.34
6/16/2021 10:18,13082,Pet Hair Remover,23203,556970,2,23.4,11.7
6/16/2021 11:29,14282,Pet Grooming Brush,20725,557006,2,19.8,9.9
6/16/2021 11:29,14282,Pet Hair Remover,23203,557006,4,49.92,12.48
6/16/2021 11:30,12484,Pet Grooming Brush,20725,557007,2,19.8,9.9
6/16/2021 11:30,12484,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557007,1,29.7,29.7
6/16/2021 11:30,12484,Sheba Perfect Portions Pat Wet Cat Food,22197,557007,1,5.1,5.1
6/16/2021 11:38,14321,Pet Odor Eliminator,84879,557009,2,20.28,10.14
6/16/2021 11:38,16729,Pet Odor Eliminator,84879,557008,2,20.28,10.14
6/16/2021 11:50,16279,Earth Rated Dog Poop Bags,85099B,557011,2,24.96,12.48
6/16/2021 11:50,16279,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557011,1,12.48,12.48
6/16/2021 12:05,15044,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557013,1,29.7,29.7
6/16/2021 12:05,15044,NexGard Chew for Dogs,82484,557013,1,47.7,47.7
6/16/2021 12:05,15044,Pet Hair Remover,23203,557013,2,24.96,12.48
6/16/2021 12:05,15044,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557013,1,76.5,76.5
6/16/2021 12:29,16942,NexGard Chew for Dogs,82484,557016,1,47.7,47.7
6/16/2021 12:29,16942,Pet Grooming Brush,20725,557016,1,9.9,9.9
6/16/2021 12:36,14285,Dog and Puppy Pads,85123A,557018,1,17.7,17.7
6/16/2021 12:45,15907,Pet Odor Eliminator,84879,557019,1,10.14,10.14
6/16/2021 12:45,15907,Sheba Perfect Portions Pat Wet Cat Food,22197,557019,1,5.1,5.1
6/16/2021 12:55,17642,Earth Rated Dog Poop Bags,85099B,557021,2,24.96,12.48
6/16/2021 12:55,17642,Pet Hair Remover,23203,557021,2,24.96,12.48
6/16/2021 12:55,17642,Templation Soft Cat Treats,23084,557021,1,12.48,12.48
6/16/2021 13:14,16571,UltraSound Dog Barking Deterrent,22720,557026,1,29.7,29.7
6/16/2021 13:24,12816,Rechargeable Pet Nail Grinder,22960,557027,1,25.5,25.5
6/16/2021 13:50,13627,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557034,1,76.5,76.5
6/16/2021 13:50,13627,UltraSound Dog Barking Deterrent,22720,557034,1,29.7,29.7
6/16/2021 14:22,14243,UltraSound Dog Barking Deterrent,22720,557040,1,29.7,29.7
6/16/2021 14:45,12621,Pet Grooming Brush,20725,557055,2,19.8,9.9
6/16/2021 14:45,12621,Pet Hair Remover,23203,557055,4,49.92,12.48
6/16/2021 14:46,16843,Pet Hair Remover,23203,557057,4,49.92,12.48
6/16/2021 14:47,16843,UltraSound Dog Barking Deterrent,22720,557058,1,29.7,29.7
6/16/2021 15:07,13263,Dog and Puppy Pads,85123A,557064,1,17.7,17.7
6/16/2021 15:07,13263,Pet Grooming Brush,20725,557064,1,9.9,9.9
6/16/2021 15:07,13263,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557064,1,76.5,76.5
6/16/2021 15:07,13263,UltraSound Dog Barking Deterrent,22720,557064,1,29.7,29.7
6/16/2021 15:08,17157,Canned Cat Food,21137,557065,2,45,22.5
6/16/2021 15:10,17463,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557066,2,24.96,12.48
6/16/2021 15:10,17463,Pet Hair Remover,23203,557066,2,24.96,12.48
6/16/2021 15:10,17463,Pet Odor Eliminator,84879,557066,2,20.28,10.14
6/16/2021 15:12,13098,Dog and Puppy Pads,85123A,557067,6,91.8,15.3
6/16/2021 15:12,13098,ProBiotic Supplements for Dogs,79321,557067,4,118.8,29.7
6/16/2021 15:22,12562,Pet Hair Remover,23203,557069,2,24.96,12.48
6/16/2021 15:22,12562,Templation Soft Cat Treats,23084,557069,4,42.96,10.74
6/16/2021 15:28,14755,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557070,2,59.4,29.7
6/16/2021 15:28,14755,Pet Odor Eliminator,84879,557070,2,20.28,10.14
6/16/2021 15:28,14755,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557070,1,29.7,29.7
6/16/2021 15:28,14755,UltraSound Dog Barking Deterrent,22720,557070,1,29.7,29.7
6/16/2021 15:36,13576,Canned Cat Food,21137,557089,12,244.08,20.34
6/16/2021 16:06,15694,Canned Cat Food,21137,557109,12,244.08,20.34
6/16/2021 16:31,,Earth Rated Dog Poop Bags,85099B,557112,1,24.78,24.78
6/16/2021 16:31,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557112,1,64.74,64.74
6/16/2021 16:31,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,557112,1,24.78,24.78
6/16/2021 16:31,,Pet Hair Remover,23203,557112,1,24.78,24.78
6/16/2021 16:31,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557112,1,64.74,64.74
6/16/2021 16:31,,Rechargeable Pet Nail Grinder,22960,557112,1,49.74,49.74
6/16/2021 16:31,,Sheba Perfect Portions Pat Wet Cat Food,22197,557112,1,9.78,9.78
6/16/2021 16:31,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557112,1,149.76,149.76
6/16/2021 16:31,,Templation Soft Cat Treats,23084,557112,1,24.78,24.78
6/16/2021 16:43,13951,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557114,1,29.7,29.7
6/16/2021 16:43,13951,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557114,1,76.5,76.5
6/16/2021 17:04,14849,Pet Hair Remover,23203,557117,2,24.96,12.48
6/16/2021 17:04,14849,Pet Odor Eliminator,84879,557117,4,40.56,10.14
6/16/2021 17:08,17416,NexGard Chew for Dogs,82484,557119,1,47.7,47.7
6/16/2021 17:08,17416,Pet Hair Remover,23203,557119,2,24.96,12.48
6/16/2021 17:12,15669,Templation Soft Cat Treats,23084,557120,1,12.48,12.48
6/16/2021 17:35,14062,Purina Pro Plan Adult Sensitive Skin,23284,557121,4,162,40.5
6/16/2021 17:37,16558,Earth Rated Dog Poop Bags,85099B,557122,2,24.96,12.48
6/16/2021 17:37,16558,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557122,1,29.7,29.7
6/16/2021 17:37,16558,Pet Grooming Brush,20725,557122,2,19.8,9.9
6/16/2021 17:37,16558,Pet Hair Remover,23203,557122,2,24.96,12.48
6/16/2021 17:37,16558,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557122,1,29.7,29.7
6/16/2021 17:37,16558,Rechargeable Pet Nail Grinder,22960,557122,1,25.5,25.5
6/16/2021 17:56,15555,Pet Grooming Brush,20725,557123,1,9.9,9.9
6/16/2021 18:40,17450,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557125,10,249,24.9
6/16/2021 18:40,17450,UltraSound Dog Barking Deterrent,22720,557125,32,816,25.5
6/16/2021 19:59,17841,Canned Cat Food,21137,557129,1,22.5,22.5
6/16/2021 19:59,17841,Purina Pro Plan Adult Sensitive Skin,23284,557129,1,47.7,47.7
6/16/2021 19:59,17841,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557129,1,76.5,76.5
6/17/2021 8:09,14005,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557130,1,76.5,76.5
6/17/2021 8:52,13456,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557131,2,59.4,29.7
6/17/2021 8:52,13456,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557131,2,59.4,29.7
6/17/2021 8:57,13107,ProBiotic Supplements for Dogs,79321,557132,2,69,34.5
6/17/2021 8:57,13107,Templation Soft Cat Treats,23084,557132,2,24.96,12.48
6/17/2021 9:23,14911,Earth Rated Dog Poop Bags,85099B,557136,2,24.96,12.48
6/17/2021 9:23,14911,NexGard Chew for Dogs,82484,557136,1,47.7,47.7
6/17/2021 9:23,14911,Sheba Perfect Portions Pat Wet Cat Food,22197,557136,4,20.4,5.1
6/17/2021 9:54,16779,Purina Pro Plan Adult Sensitive Skin,23284,557141,2,81,40.5
6/17/2021 10:12,13090,Pet Odor Eliminator,84879,557143,3,30.42,10.14
6/17/2021 10:12,13090,Templation Soft Cat Treats,23084,557143,1,12.48,12.48
6/17/2021 10:17,13113,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557144,9,224.1,24.9
6/17/2021 10:43,17139,Pet Grooming Brush,20725,557145,5,49.5,9.9
6/17/2021 10:43,17139,Pet Odor Eliminator,84879,557145,3,30.42,10.14
6/17/2021 10:43,17139,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557145,1,76.5,76.5
6/17/2021 10:51,12408,Templation Soft Cat Treats,23084,557147,1,12.48,12.48
6/17/2021 11:02,15555,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557150,1,29.7,29.7
6/17/2021 11:02,15555,Pet Hair Remover,23203,557150,1,12.48,12.48
6/17/2021 11:02,15555,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557150,1,76.5,76.5
6/17/2021 11:07,13735,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557153,1,29.7,29.7
6/17/2021 11:13,16170,Templation Soft Cat Treats,23084,,0,0,12.48
6/17/2021 11:38,16172,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557208,2,59.4,29.7
6/17/2021 11:38,16172,Pet Hair Remover,23203,557208,2,24.96,12.48
6/17/2021 11:38,16172,Pet Odor Eliminator,84879,557208,2,20.28,10.14
6/17/2021 11:38,16172,Templation Soft Cat Treats,23084,557208,1,12.48,12.48
6/17/2021 11:38,16172,UltraSound Dog Barking Deterrent,22720,557208,1,29.7,29.7
6/17/2021 11:49,15513,ProBiotic Supplements for Dogs,79321,557211,4,118.8,29.7
6/17/2021 11:49,15513,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557211,3,197.1,65.7
6/17/2021 11:49,18118,Dog and Puppy Pads,85123A,557210,2,35.4,17.7
6/17/2021 11:49,18118,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557210,1,29.7,29.7
6/17/2021 11:49,18118,Pet Grooming Brush,20725,557210,1,9.9,9.9
6/17/2021 11:49,18118,Sheba Perfect Portions Pat Wet Cat Food,22197,557210,7,35.7,5.1
6/17/2021 11:49,18118,UltraSound Dog Barking Deterrent,22720,557210,1,29.7,29.7
6/17/2021 12:16,15021,Dog and Puppy Pads,85123A,557213,1,17.7,17.7
6/17/2021 12:16,15021,NexGard Chew for Dogs,82484,557213,1,47.7,47.7
6/17/2021 12:20,17677,Earth Rated Dog Poop Bags,85099B,557214,17,182.58,10.74
6/17/2021 12:20,17677,Pet Hair Remover,23203,557214,17,182.58,10.74
6/17/2021 12:20,17677,Sheba Perfect Portions Pat Wet Cat Food,22197,557214,2,10.2,5.1
6/17/2021 12:20,17677,Templation Soft Cat Treats,23084,557214,8,85.92,10.74
6/17/2021 12:30,17426,Pet Odor Eliminator,84879,557217,6,60.84,10.14
6/17/2021 12:30,17426,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557217,1,29.7,29.7
6/17/2021 12:30,17426,Purina Pro Plan Adult Sensitive Skin,23284,557217,1,47.7,47.7
6/17/2021 12:30,17426,Rechargeable Pet Nail Grinder,22960,557217,1,25.5,25.5
6/17/2021 12:30,17426,UltraSound Dog Barking Deterrent,22720,557217,1,29.7,29.7
6/17/2021 13:01,16869,Dog and Puppy Pads,85123A,557221,1,17.7,17.7
6/17/2021 13:01,16869,Sheba Perfect Portions Pat Wet Cat Food,22197,557221,1,5.1,5.1
6/17/2021 13:14,14936,Earth Rated Dog Poop Bags,85099B,557222,2,24.96,12.48
6/17/2021 13:14,14936,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557222,2,59.4,29.7
6/17/2021 13:14,14936,Pet Grooming Brush,20725,557222,2,19.8,9.9
6/17/2021 13:14,14936,Rechargeable Pet Nail Grinder,22960,557222,1,25.5,25.5
6/17/2021 13:14,14936,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557222,4,262.8,65.7
6/17/2021 13:17,13647,Pet Hair Remover,23203,557223,2,24.96,12.48
6/17/2021 13:17,13647,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557223,9,224.1,24.9
6/17/2021 13:17,13647,Purina Pro Plan Adult Sensitive Skin,23284,557223,1,47.7,47.7
6/17/2021 13:22,15311,Earth Rated Dog Poop Bags,85099B,,0,0,10.74
6/17/2021 13:39,15805,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557226,1,29.7,29.7
6/17/2021 13:39,15805,Pet Hair Remover,23203,557226,2,24.96,12.48
6/17/2021 13:39,15805,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557226,1,29.7,29.7
6/17/2021 13:40,15805,ProBiotic Supplements for Dogs,79321,557227,1,34.5,34.5
6/17/2021 14:09,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557231,7,453.18,64.74
6/17/2021 14:09,,Pet Grooming Brush,20725,557231,4,119.04,29.76
6/17/2021 14:09,,ProBiotic Supplements for Dogs,79321,557231,2,149.52,74.76
6/17/2021 14:09,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557231,5,323.7,64.74
6/17/2021 14:09,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557231,1,149.76,149.76
6/17/2021 14:28,12463,Pet Hair Remover,23203,557232,2,24.96,12.48
6/17/2021 14:44,15356,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557233,1,29.7,29.7
6/17/2021 14:44,15356,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557233,1,29.7,29.7
6/17/2021 15:09,12731,Pet Grooming Brush,20725,557247,4,39.6,9.9
6/17/2021 15:09,12731,Pet Odor Eliminator,84879,557247,27,234.9,8.7
6/17/2021 15:09,12731,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557247,3,197.1,65.7
6/17/2021 15:59,12748,Pet Odor Eliminator,84879,557250,1,10.14,10.14
6/19/2021 10:11,17616,Dog and Puppy Pads,85123A,557255,11,168.3,15.3
6/19/2021 10:34,14051,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557257,4,118.8,29.7
6/19/2021 10:34,14051,Purina Pro Plan Adult Sensitive Skin,23284,557257,2,81,40.5
6/19/2021 10:35,12951,Rechargeable Pet Nail Grinder,22960,557258,1,25.5,25.5
6/19/2021 10:55,16923,UltraSound Dog Barking Deterrent,22720,557262,1,29.7,29.7
6/19/2021 11:08,14646,Pet Grooming Brush,20725,557263,17,147.9,8.7
6/19/2021 11:09,13618,Pet Odor Eliminator,84879,557264,2,20.28,10.14
6/19/2021 11:23,16805,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557267,1,29.7,29.7
6/19/2021 11:23,16805,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557267,1,29.7,29.7
6/19/2021 11:26,13097,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,557268,2,59.4,29.7
6/19/2021 11:26,13097,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557268,1,29.7,29.7
6/19/2021 11:26,13097,Purina Pro Plan Adult Sensitive Skin,23284,557268,1,47.7,47.7
6/19/2021 11:26,13097,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,557268,1,76.5,76.5
6/19/2021 11:26,13097,Templation Soft Cat Treats,23084,557268,1,12.48,12.48
6/19/2021 11:27,13097,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0,76.5
6/19/2021 11:36,14162,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,557270,1,29.7,29.7
6/19/2021 11:41,17769,Dog and Puppy Pads,85123A,557271,1,17.7,17.7
